,member_id,company_id,year_from,title,company_name
5297,127774776,10552935.0,2012.0,Founder,Motley Bunch
5298,127781766,4995486.0,2010.0,Co-Founder and product development guy,"n=you, LLC"
5299,127790128,841050.0,2008.0,Founder & Director,Hiperwall
5300,127799693,26932922.0,1995.0,President of Encore Video and Founder/President of Encore  VFX,Encore Video and Encore VFX
5301,127810229,11919375.0,2017.0,Co-Founder,Valkos Bio Consulting Group
5302,127822209,11723340.0,2015.0,Co Founder,ReFocus Technologies
5303,127841775,3148814.0,2013.0,Co-Founder,Queue Technologies
5304,127869068,10441378.0,2011.0,Co-Founder & Chief Technology Officer,121nexus
5305,127892056,28188831.0,2020.0,Co-Founder,Company Six
5306,127915802,9686202.0,2015.0,"Founder Aromyx, Inc.",StartX.
5307,127924419,26788825.0,2010.0,Founder & Managing Partner,TriPacer Strategic Consulting
5308,127942396,190925.0,1999.0,Co-Founder and VP of Sales & Marketing,BeVocal
5309,127944235,10617746.0,2016.0,Co Founder,"White Board Analytics, LLC."
5310,127944542,11100064.0,2012.0,Co-Founder & Principal Consultant,NextGen Interactions
5311,127944822,25507163.0,2019.0,"Founder - CEO (Hiring Frontend, Devops and Backend)",Arize AI
5312,127945001,8614128.0,2004.0,"CEO, Co-Founder",AccuScore
5313,127955496,1130014.0,2012.0,Founder and Head of Product Development,Perpetual
5314,127956258,6902251.0,2006.0,"Cofounder, Chief Scientist","Delcross Technologies, LLC"
5315,127973499,8690095.0,2010.0,CEO & Founder,AetherWorks LLC.
5316,127975365,5647313.0,2004.0,Founder,WiredGolf.com
5317,128053080,4693312.0,2014.0,"President, Co-Founder",START Design Studios Inc.
5318,128063441,30815736.0,2020.0,Co-Founder and Chief Operating Officer,Flats or Spikes
5319,128088631,5555116.0,2008.0,Co-Founder,"Moodwire, Inc."
5320,128109159,10459938.0,2015.0,Co-Founder and CTO,FirstMate LLC
5321,128115640,3149774.0,2008.0,Co-Founder,QVSense (Acquired by Solar Semiconductor)
5322,128129159,8168454.0,2004.0,V.P. Manufacturing & Supply Chain Management & Co-Founder,JDS Pharmaceuticals
5323,128199864,434468.0,2013.0,Co-Founder & Software Architect,Blowfish Health
5324,128243864,33495103.0,2010.0,Co-founder and President,Fractyl Health
5325,128253771,3403838.0,2010.0,President & Founder,GRUV GEAR
5326,128260539,11703024.0,2017.0,Co-Founder,onederful
5327,128264244,863857.0,2013.0,Founder & CTO,HealthiPASS Inc
5328,128267131,5492276.0,2005.0,President and Co-founder,Metric Lab
5329,128272024,4349893.0,2015.0,Founder and Principal,Scalable Security
5330,128290009,719387.0,2006.0,"Founder, EVP Product & Bus Dev",Vlingo
5331,128302859,8365991.0,1996.0,CoFounder President,Liljeqvist & Wargo
5332,128304060,84147367.0,2015.0,Founder and Managing Partner,Curator Capital
5333,128323465,9767873.0,2015.0,Co-Founder & CPO,Slyce.io
5334,128329644,11516055.0,2016.0,Founder & CTO/CPO,Dolo (Tea Time Labs)
5335,128334128,3832804.0,1997.0,"Senior Research Scientist, Co-Founder",Interactive Systems Inc.
5336,128337259,12517775.0,2017.0,Co-Founder,"Navigation Sciences, Inc."
5337,128356126,19983812.0,2007.0,CEO & Co-Founder,The Patient's Guide
5338,128362025,3390004.0,2011.0,COO and Co-Founder,"GRAYL, Inc."
5339,128364962,24347012.0,2019.0,Co-Founder and Principal,Standard Notation
5340,128392426,10764276.0,2015.0,"Chief Architect & Product Leader, Founder - Cloud Native SaaS Services",BMC Software
5341,128415745,24793620.0,2019.0,Co-Founder,EBITDA AI
5342,128422517,1812641.0,2014.0,Founder,Citizens Empowered | 501c3
5343,128426287,12103690.0,2017.0,Founder,GreenBar L C
5344,128430039,22928372.0,2017.0,Co-Founder & CEO,Tessera Health
5345,128431348,1815659.0,2012.0,Founder | Manager | B2B IT Service Solutions,CMIT Solutions of San Marcos and New Braunfels
5346,128456320,8699362.0,2014.0,Co-founder and CTO,Asmbld
5347,128456914,22991723.0,2019.0,President and Founder,Relevant Progress
5348,128462096,9684159.0,2008.0,Co-Founder & CEO,Twilio Inc.
5349,128467267,9515427.0,2007.0,"Founder, Chairman, CIO, Board Director",FolioDynamix
5350,128477184,2900290.0,2011.0,"Co-Founder, COO",TidalWave
5351,128489097,2121092.0,2013.0,Co-Founder & CEO,Collective Health
5352,128493858,7706138.0,2015.0,Co Founder,Plasma Stream Technologies Inc
5353,128507429,46621718.0,2021.0,Co-Founder and CRO,RippleLink.io
5354,128514510,5353848.0,2011.0,"CEO, Founder",MakieLab
5355,128544055,11553472.0,2017.0,Founder,Magentic
5356,128572045,12507839.0,2007.0,President and Founder,Rainwater Services
5357,128576988,5644708.0,2003.0,CTO & Founder,WiTech
5358,128588766,287995.0,2004.0,"Founder, Data Scientist, and Software Engineer",BFBI Strategies
5359,128591785,2508412.0,2006.0,Founder,The Point
5360,128597236,1094319.0,2013.0,Founder and CEO,Zendrive
5361,128606440,12626850.0,2018.0,Co-Founder - Creative Lead,CryptoEQ
5362,128622932,5181133.0,2004.0,Co-Founder / Assistant Managing Director,Microsoft Research India
5363,128642656,8456835.0,2007.0,Founder and Chief Technology Officer,Lookout
5364,128654394,10460161.0,2016.0,Founder Owner Innovator,Spitballin LLC
5365,128656890,2940387.0,1983.0,CO-FOUNDER,Touchstone Research Laboratory
5366,128666547,61277.0,2010.0,Founder,Bioi
5367,128687136,10460177.0,2015.0,Co-Founder (PM role),Prism Digital Health
5368,128688258,1844761.0,2017.0,Co-Founder,Chronus Health
5369,128694818,3650426.0,2004.0,"Founder, VP of Research & Development, Instant Systems Inc",Instant Systems
5370,128697089,24316787.0,2019.0,"Co-founder, Head Of Technology","WSW Foods North America, LLC"
5371,128713245,2831962.0,2008.0,Founder / President,"Tsedeq, Inc."
5372,128715365,11074159.0,2015.0,Co-Founder,GLAUX CHEM™
5373,128717867,5574427.0,2007.0,"Founder, President",Momentics Inc.
5374,128720842,8821135.0,2009.0,Chief Technical Officer and Founder,Angaza Design
5375,128722793,33525556.0,2021.0,"Co-Founder, Head of Marketing","Dutch Pet, Inc."
5376,128727793,10553311.0,2001.0,Co-Founder,"Seaway Navigation And Tours, Ltd"
5377,128748483,88787598.0,2021.0,Chief Scientific Officer and Co-Founder,Nested Therapeutics
5378,128784825,4625443.0,1986.0,Founder and CEO,Systems Plus
5379,128789351,9335450.0,2004.0,Co Founder and Findawayer,Findaway
5380,128790188,4955446.0,1999.0,"Co-Founder, Vice President, Marketing and Business Development",Northstar Neuroscience
5381,128790192,4187269.0,2009.0,CEO & Founder,SpaceHarp Corporation
5382,128791144,7352206.0,2014.0,"President & CEO, Founder",ReoLab
5383,128792369,9521507.0,2013.0,"Co-Founder, Chairman, Chief Product Officer","Flow MedTech, Inc."
5384,128807920,22632637.0,2019.0,Co-founder and CTO,Toro Data Labs
5385,128815798,11022711.0,2016.0,"Founder, CEO","Pluto Labs, Inc."
5386,128825031,5232827.0,2014.0,Co-Founder & COO,Meural
5387,128826033,3811332.0,2010.0,Founder,Infinitely Beta
5388,128852611,7926647.0,1999.0,CEO and Co-Founder,PowerMyLearning
5389,128880261,11863139.0,2017.0,CEO/CTO & Co-founder,"Neji, Inc."
5390,128887045,11917321.0,2003.0,Founder,The London Fund
5391,128911284,7441512.0,2006.0,"Chief Technology Officer, Co-Founder",ReverbNation
5392,128912895,5619859.0,2010.0,Founder,Mantisgrip
5393,128925543,12488712.0,2013.0,Founder,"Innovation Transfomers, LLC"
5394,128939444,3959673.0,2011.0,Founder,Satworx
5395,128949146,10793182.0,2003.0,Founder and President,StepUp Commerce
5396,128950203,11513791.0,2017.0,Co-Founder and CTO,Zoetic AI
5397,128964958,9255081.0,2015.0,Founder & CEO,Audetemi
5398,128982381,1622363.0,2015.0,Founder and CEO,Chocolate Cork
5399,129006276,5686574.0,2015.0,Founder,WorldPower Analytics
5400,129012733,2966672.0,2004.0,"Vice-President, Engineering / Co-Founder",Toreion Corporation
5401,129017774,833037.0,2014.0,Founder and CEO,Hakman Labs LLC
5402,129024296,8597977.0,2013.0,Cofounder - Technology+Product (500 Startups B20),AllVirtuous Inc
5403,129025388,29533662.0,2020.0,Co-Founder,Live Concerts Stream
5404,129029977,11897824.0,2018.0,Co-Founder,Ellipsis Academy
5405,129032135,4845868.0,2010.0,Founder,NJ Tech Meetup
5406,129059013,10234871.0,2008.0,"Co-Founder, Developer, Engineering Manager, General Manager, Board Member",Quark Games
5407,129069600,9461818.0,2007.0,CEO & Co-founder,"Fanzter, Inc."
5408,129098757,8388478.0,2009.0,Co-Founder & CTO,Leotus Home Cooling
5409,129103429,22866732.0,2009.0,Founder/Freelance Creative,"Inkslinger Copyhouse, LLC"
5410,129121500,12098279.0,2006.0,Co-Founder and Chief Technology Officer,Cascade Metrix
5411,129126415,6429270.0,1999.0,President and Co-founder,Epitonic.com
5412,129175982,20520211.0,2018.0,Founder,Adequate Solutions
5413,129187440,9650906.0,2009.0,Founder/President,"Full Circle Developments, Inc"
5414,129221972,5088112.0,2015.0,Founder,Mangabi
5415,129223594,6340508.0,2012.0,"Co-founder, President & CEO","Element, Inc."
5416,129225392,1328995.0,1997.0,Founder,Prism Venture Partners
5417,129227714,88337427.0,2022.0,Co-Founder and CTO,Loop Me In
5418,129227750,9820972.0,2000.0,Founder,Room to Read
5419,129232146,4253667.0,2009.0,Co-Founder and Embedded Systems Lead,Sage Electronic Engineering
5420,129247899,9119843.0,2009.0,Founder,Agile Bench
5421,129251356,11770003.0,2016.0,Co Founder and Chief Science Officer,Rewire Neuroscience
5422,129281143,6317584.0,2016.0,Founder,EKR Brands
5423,129284672,5668769.0,1996.0,Co-founder and Chief Software Architect,Winternals Software
5424,129292034,5222206.0,2012.0,"Chief Technology Officer, Founder","Boost Academy, Inc."
5425,129296656,8564267.0,2010.0,CEO and Co-founder,LumaMed LLC
5426,129303726,26897634.0,2008.0,Founder University of Rochester Telescope Project,University of Rochester
5427,129313593,2509525.0,2010.0,Founder and Chief Creative Officer,ThomasSchumerGroup
5428,129320957,10344624.0,2014.0,Co-founder and Sr. Director Products,EduNav
5429,129329392,1011709.0,2009.0,Co-Founder,HNDP (Helping the Next Developers & Producers)
5430,129356022,706115.0,2014.0,Co-Founder / CTO,Voxelum Inc.
5431,129357413,1122206.0,2009.0,Founder and Chief Technology Officer,Zep Solar
5432,129377105,6821112.0,2007.0,"Co-Founder and President, Products",DOTGO
5433,129389926,32796904.0,2020.0,Co-Founder and CTO,Ternary Inc.
5434,129390644,768021.0,2000.0,Founder (Company Sold),HomeATM ePayment Solutions
5435,129398952,1796189.0,2014.0,Co-Founder,CoderDojo South Bay
5436,129403384,3150515.0,2011.0,Founder,Quantopian
5437,129432308,11893133.0,2017.0,Founder,Soundboard 
5438,129436101,88337951.0,2021.0,Co-Founder,Modal Labs
5439,129438058,6556001.0,2010.0,"Partner, Co-founder",Koz Susani Design
5440,129582324,32879065.0,2021.0,"Co-Founder, President and CTO",ThinkOrbital
5441,129654021,1433704.0,2005.0,"co-Founder, VP Sales & Marketing",Continuity Software
5442,129655924,7371923.0,2004.0,Co-CEO & Founder,"Rhythmia Medical, Inc."
5443,129749211,4117266.0,2012.0,Co-Founder/CTO,Stoodle.org
5444,129760511,5521956.0,2001.0,CEO & Founder,"mValent, Inc."
5445,129795251,17299.0,2011.0,"Founder, Lead Engineer","BlackBox Biometrics, Inc."
5446,129800622,6197985.0,2002.0,"President & CEO, Founder","Enpirion, Inc."
5447,129813453,12346620.0,2017.0,Founder,Race Tools Direct
5448,129820674,9270446.0,2015.0,Co Founder,Accel Robotics
5449,129834435,83198147.0,2021.0,Founder and Director,IF Research Lab
5450,129864536,9374847.0,2013.0,CTO - Co-founder,Fired Up Extreme Gear
5451,129868359,6808031.0,2013.0,"Chief Executive Officer, Co-Founder",Dulles Research LLC
5452,129932828,10436439.0,2013.0,COO & Co-Founder,FORCE Inc.
5453,129986426,10688670.0,2016.0,CEO & Founder,Leela Labs Inc.
5454,130007475,28592542.0,2020.0,Head of Product & Co-founder,Fueled Content
5455,130017026,30979093.0,2022.0,Founder and Chairman,Transform Materials
5456,130021459,1121266.0,2013.0,Founder and CEO,"ZiK, Co"
5457,130029124,5904035.0,2005.0,Senior Software Engineer / Co-Founder,Wetpaint.com
5458,130067667,8665468.0,2000.0,Chief Technology Officer / Founder,Ascedia
5459,130074783,4018562.0,2015.0,"Founder, President",SnappyData
5460,130078730,3965485.0,2011.0,Founder & CEO,Scoot Networks
5461,130094082,4322739.0,2008.0,Founder-CEO,"Sleep One, Inc"
5462,130095399,9678320.0,2001.0,Co-Founder,Secure Resolutions
5463,130101405,31484361.0,2019.0,Co-Founder and CEO,Passplot
5464,130105470,4214191.0,1998.0,"Co-founder, Vice President of Design and Technology",StudioRD
5465,130109077,17193843.0,2006.0,"Founder, Chief Executive, Board Member",What's On India Media Pvt Ltd
5466,130179740,24520166.0,2016.0,Founder,Festywise
5467,130182101,2403278.0,2013.0,Cofounder and CTO,Light
5468,130213905,10889399.0,2016.0,"Founder, Principal",FORECAST STUDIO
5469,130214420,10505525.0,2013.0,CoFounder,Velocitos Inc.
5470,130228660,6746011.0,2015.0,Executive Director and Founder,Design Institute for Health
5471,130273674,5878211.0,2013.0,"Co-founder, Chief Operating Officer",WINIGENT
5472,130326473,1138486.0,2014.0,Co Founder & COO & Chairman  of the Board,Psychability Inc.
5473,130342664,12863254.0,2019.0,Co-Founder & CTO,Ladderworks
5474,130384889,12345557.0,2018.0,"Chief Technical Architect, Founder",BlitzzIO
5475,130398699,1075108.0,2015.0,Founder,Human Element Security
5476,130404259,88955206.0,2001.0,President/Founder,Stroke Scan Inc
5477,130451787,12184610.0,2022.0,"Co-Founder, CEO & Chief Engineer",Ekkobar
5478,130499331,9353326.0,2009.0,Co-Founder,FoundHealth.com
5479,130505128,5750059.0,2015.0,Founder,weeGrow
5480,130571663,11118729.0,2016.0,Co-Founder & VP Engineering,VenueLytics
5481,130573929,12346807.0,1993.0,President and Founder,"Janzen Computer Consultants, Inc."
5482,130585988,10768152.0,2011.0,Founder & Chief Technology Officer,Gauss Surgical
5483,130623460,5827296.0,2006.0,"Co-Founder, COO and President",WeddingWire Inc
5484,130659621,10190556.0,2002.0,"Co-Founder, Product Architect",IP3 Networks
5485,130661051,2642042.0,2011.0,Co-Founder and CTO,TinkerHouse Games
5486,130666752,311040.0,2011.0,Founder & Managing Director,BIG Visioneering Inc.
5487,130675300,10554010.0,1999.0,"Co-Founder/Vice President, Business Development",Powertek International
5488,130697908,10832704.0,2009.0,Founder and CEO,Small Demons
5489,130715500,9657009.0,2011.0,"Designer (CDO), co-founder",Everpix
5490,130802249,11657034.0,2017.0,CEO and Co-Founder,R7 Speech Sciences
5491,130819647,12796994.0,2016.0,Founder,Noahgen
5492,130868195,7714378.0,2011.0,Managing Director & Co-Founder,Pyxera Inc.
5493,130887657,9244183.0,2000.0,CEO & Founder,"Arryx, Inc."
5494,130909718,12867577.0,2018.0,Co-Founder - Science,Calypso AI
5495,130914254,11948582.0,2016.0,CEO & Co-Founder,Groopit
5496,130953775,3824361.0,2011.0,Co-founder and Chief Commercial Officer,Innovari
5497,130974505,21414484.0,2005.0,Board Exec | Founder Member,Indus Creations
5498,130992105,2508855.0,2001.0,Founder,Test Prep
5499,131003726,1847245.0,2006.0,CEO & Co-founder,Canvera.com
5500,131005784,9942020.0,1992.0,Founder/President and CEO,Nectar Product Development
5501,131068186,12801297.0,2019.0,Co-Founder,Finos
5502,131093293,1063051.0,2010.0,co-founder,hackNY.org
5503,131112222,29183479.0,2004.0,Founder,Lindy on Sproul
5504,131134373,23823450.0,2019.0,Founder and CDO,Gybe (Flying Gybe Inc.)
5505,131136991,5324541.0,2000.0,Founder & Investor,Musala Soft
5506,131147557,1113283.0,2003.0,CTO / Founder,ZeroTouchDigital
5507,131150149,3741048.0,2003.0,Co-Founder and VP Engineering,"Ingot Systems, Inc"
5508,131151115,9220892.0,2006.0,Co-Founder and CEO,"Automated Clinical Guidelines, LLC"
5509,131180249,11100148.0,2017.0,"Co-Founder, Chief Operating Officer, and Blockchain Lead",Oaken Innovations
5510,131197756,7169027.0,2013.0,"Founder, Flowthru","Rimhub, Inc."
5511,131213474,22894578.0,2018.0,Founder,ØPUS United
5512,131248872,83495632.0,2022.0,Founder / CTO,Diagrid Inc
5513,131257355,9682734.0,2001.0,Founder and CEO,PlumChoice Inc
5514,131261174,3901981.0,2015.0,Cofounder,Startups in big data analytics
5515,131275696,10815757.0,2005.0,"Co-Founder, Director, Science Advisor","Gevo, Inc"
5516,131293182,7452162.0,2009.0,"CTO and VP of Product & Operations, Co-Founder",Red Aril
5517,131308415,6118502.0,2014.0,Chief Strategy Officer and Co-Founder,Enquero
5518,131324539,7544824.0,2003.0,Co-Founder and CTO,Pomcor
5519,131354866,9606584.0,2006.0,"Chief Technical Officer, Co-Founder",FotoFlexer
5520,131371692,4593263.0,2009.0,Founder & CTO,Sphero
5521,131403062,24195739.0,2019.0,"CEO, Founder",BlueStreak IOT
5522,131429887,11036086.0,2017.0,Founder,SitBack Vehicles
5523,131459532,8925027.0,2010.0,Founder & CEO,"AVsensors, Inc"
5524,131498093,6670356.0,2011.0,Founder and CEO,kBLASTER®
5525,131503804,6556954.0,2012.0,Founder & CEO • Head of Product,KINWOLFE
5526,131610652,10461209.0,2016.0,CEO and Co-Founder,"Monarc, Inc."
5527,131626164,24367597.0,2019.0,Co-Founder,"STOPDIGGING USA / Groundbreakers, LLC"
5528,131635408,24651724.0,2016.0,Co-Founder,OpenNets
5529,131654620,10797782.0,1999.0,"Co-Founder, and CEO",ChromaDex
5530,131710173,1948664.0,2006.0,Chief Technology Officer & Founder,"Copanion, Inc. (acquired by Drake Software)"
5531,131724582,594204.0,2013.0,Founder,Vecheli
5532,131759440,10122201.0,2007.0,Founder / Director,Thinktree Creative
5533,131765512,11742538.0,2000.0,"Founder and CEO, HigherMarkets (now Jaegger)",JAGGAER
5534,131781954,32206067.0,2015.0,"Founder, President & CEO",Zurena LLC
5535,131782722,11347449.0,2017.0,CTO / Co-Founder,Divvy Homes
5536,131796749,11970610.0,2018.0,Co-founder and CTO,Aarde.io
5537,131797879,4361437.0,2013.0,Co-founder & VP Engineering,Strevus
5538,131805144,3691869.0,2010.0,Co-Founder and Chief Scientific Officer,Intuitive Genomics
5539,131806224,587226.0,2008.0,co-founder,VisiMatik Inc.
5540,131821546,11797116.0,2017.0,Founder & Head of Target Discovery,"Camino Pharma, LLC"
5541,131827561,2934042.0,2011.0,CTO and Co-Founder,Tomo Clases
5542,131828338,2547571.0,2007.0,Founder / Chief Engineer,"TC Engineering Group, LLC"
5543,131872118,3726391.0,2013.0,"Co-founder, Executive Vice President of Product",Incorta
5544,131883943,2796338.0,2012.0,Cofounder and CEO,TouchMail
5545,131891857,1190876.0,2008.0,"Vice President and Co-Founder, Director and Member of the Board - The Live Well Collaborative",The Procter & Gamble Company
5546,131897341,9354527.0,1999.0,Founder and CEO,Fusion92
5547,131908418,5710717.0,2000.0,Founder & CEO,WorldMate Inc.
5548,131912299,9372177.0,2013.0,Co-Founder,Formative Loop
5549,131913132,10453603.0,2016.0,"Co-founder, VP of Engineering",Clarity Money
5550,131914983,843017.0,2011.0,FOUNDER | CEO,"Haley Strategic Partners, LLC."
5551,131915396,10894101.0,2015.0,Founder,"Performance Livestock Analytics, Inc"
5552,131916241,2030342.0,2005.0,Founder,C3 Jian
5553,131924856,11948422.0,2022.0,Co-Founder,Stealth
5554,131974141,5242085.0,2004.0,Chief Executive Officer & Co-Founder,M2 Media Group
5555,131982534,3207576.0,2009.0,Founder,GEM InSight
5556,131986924,8259194.0,2019.0,Envision Studio - Founder ,L'Oréal
5557,132036433,11879272.0,2016.0,Co-Founder,Narrow Net Marketing
5558,132065583,12105107.0,2016.0,"Founder, CEO",Parallel Labs Inc
5559,132086495,32900501.0,2010.0,Co-Founder,Medibeep
